ACTIVE DATE,COUNTY,SED CODE,LEGAL NAME,INSTITUTION TYPE CODE,INSTUTION TYPE DESCRIPTION,INSTITUTION SUB TYPE CODE,INSTITUTION SUB TYPE DESCRIPTION,NEEDS RESOURCE CODE,NEEDS RESOURCE DESCRIPTION,GRADE ORGANIZATION CODE,GRADE ORGANIZATION DESCRIPTION,COMMUNITY TYPE,COMMUNITY TYPE NAME,MAILING ADDRESS,CITY,STATE,ZIP,SALUTATION,CEO FIRST NAME,CEO LAST NAME,CEO PHONE,CEO EMAIL
7/1/2003,BROOKLYN,331300010287,PS 287 BAILEY K ASHFORD,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,50 NAVY ST,BROOKLYN,NY,11201,MS.,MICHELE,RAWLINS,7188344745,mrawlin@schools.nyc.gov
7/1/2004,BROOKLYN,331300010301,SATELLITE EAST MIDDLE SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle School,71,New York City,344 MONROE ST,BROOKLYN,NY,11216,MS.,KIM,MCPHERSON,7187894251,kmcpher@schools.nyc.gov
7/1/1980,BROOKLYN,331300010305,PS 305 DR PETER RAY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,344 MONROE ST,BROOKLYN,NY,11216,DR.,JULIA,MORTLEY,7187893962,jmortle@schools.nyc.gov
7/1/2003,BROOKLYN,331300010307,PS 307 DANIEL HALE WILLIAMS,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,209 YORK ST,BROOKLYN,NY,11201,MS.,STEPHANIE,CARROLL,7188344748,scarroll2@schools.nyc.gov
7/1/2004,BROOKLYN,331300010313,SATELLITE WEST MIDDLE SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle School,71,New York City,209 YORK ST,BROOKLYN,NY,11201,MS.,MELISSA,VAUGHAN,7188346774,mvaugha2@schools.nyc.gov
7/1/2012,BROOKLYN,331300010351,URBAN ASSEMBLY UNISON SCHOOL (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle School,71,New York City,170 GATES AVE,BROOKLYN,NY,11238,MS.,EMILY,JARRELL,7183991061,ejarrell@schools.nyc.gov
7/1/2007,BROOKLYN,331300010596,MS 596 PEACE ACADEMY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle School,71,New York City,300 WILLOUGHBY AVE,BROOKLYN,NY,11205,MS.,SAMANTHA,EXANTUS,7182303273,scharle3@schools.nyc.gov
7/1/2010,BROOKLYN,331300010691,FORT GREEN PREPARATORY ACADEMY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle School,71,New York City,100 CLERMONT AVE,BROOKLYN,NY,11205,MS.,PAULA,LETTIERE,7182549401,plettie2@schools.nyc.gov
7/1/2005,BROOKLYN,331300011350,URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATERS EDGE (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,New York City,49 FLATBUSH AVE EXT,BROOKLYN,NY,11201,MR.,PAUL,THOMPSON,7188580249,pthompson@schools.nyc.gov
7/1/2006,BROOKLYN,331300011412,"BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS & MEDIA",17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,New York City,300 WILLOUGHBY AVE,BROOKLYN,NY,11205,DR.,JAMES,O'BRIEN,7182305748,jobrien16@schools.nyc.gov
7/1/2003,BROOKLYN,331300011419,"SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCI, TECH AND CREATIVE ARTS",17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,New York City,49 FLATBUSH AVE EXT,BROOKLYN,NY,11201,MS.,DAHLIA,MCGREGOR,7182439413,dmcgreg@schools.nyc.gov
7/1/2003,BROOKLYN,331300011430,BROOKLYN TECHNICAL HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,New York City,29 FT GREENE PL,BROOKLYN,NY,11217,MR.,RANDY,ASHER,7188046400,rasher@schools.nyc.gov
7/1/2003,BROOKLYN,331300011439,BROOKLYN INTERNATIONAL HIGH SCHOOL AT WATERS EDGE,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,New York City,49 FLATBUSH AVE EXT,BROOKLYN,NY,11201,MS.,KATHLEEN,RUCKER,7186439315,krucker@schools.nyc.gov
7/1/2004,BROOKLYN,331300011483,URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,New York City,283 ADAMS ST,BROOKLYN,NY,11201,MS.,SUZETTE,DYER,7188581160,sdyer2@schools.nyc.gov
7/1/2006,BROOKLYN,331300011492,ACADEMY OF ARTS AND LETTERS,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,225 ADELPHI ST,BROOKLYN,NY,11205,MR.,JOHN,OREILLY,7182221605,joreill@schools.nyc.gov
7/1/2003,BROOKLYN,331300011499,ACORN COMMUNITY HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,New York City,561 GRAND AVE,BROOKLYN,NY,11238,MS.,ANDREA,PIPER,7187892258,apiper@schools.nyc.gov
7/1/2006,BROOKLYN,331300011527,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,4,Junior Senior School,71,New York City,283 ADAMS ST  ,BROOKLYN,NY,11201,MS.,KIRI,SOARES,7182602300,ksoares@schools.nyc.gov
7/1/2003,BROOKLYN,331300011553,BROOKLYN ACADEMY HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,New York City,832 MARCY AVE ,BROOKLYN,NY,11216,MS.,CHARON,HALL,7186384235,chall@schools.nyc.gov
7/1/1993,BROOKLYN,331300011575,BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,New York City,832 MARCY AVE,BROOKLYN,NY,11216,MR.,DARRYL,RASCOE,7186224310,drascoe@schools.nyc.gov
7/1/2003,BROOKLYN,331300011595,BEDFORD ACADEMY HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,New York City,1119 BEDFORD AVE,BROOKLYN,NY,11217,MR.,CLUNY,LAVACHE,7183983061,clavache@schools.nyc.gov
7/1/2003,BROOKLYN,331300011605,GEORGE WESTINGHOUSE CAREER & TECHNICAL ED HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,New York City,105 TECH PL,BROOKLYN,NY,11201,MS.,JANINE,KIERAN,7186256130,jkieran1@schools.nyc.gov
7/1/2008,BROOKLYN,331300011616,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,New York City,300 WILLOUGHBY AVE,BROOKLYN,NY,11205,MS.,GEORGIA,KOURIAMPALIS,7186383062,gkouria@schools.nyc.gov
7/1/2003,BROOKLYN,331300011670,BENJAMIN BANNEKER ACADEMY ,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,New York City,71-77 CLINTON AVE,BROOKLYN,NY,11238,MR.,ADOFO,MUHAMMAD,7187973702,amuhammed@schools.nyc.gov
7/1/2009,BROOKLYN,331300011674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE AND TECHNOLOGY",17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,New York City,105 TECH PL,BROOKLYN,NY,11201,MR.,YUSUF,MUHAMMAD,7188751473,ymuhammad@schools.nyc.gov
7/1/1980,BROOKLYN,331300126070,SAINT JOSEPH HIGH SCHOOL,14,NON-PUBLIC SCHOOLS,9,ROMAN CATHOLIC - BROOKLYN DIOCESE,,,5,Senior High,71,New York City,80 WILLOUGHBY ST,BROOKLYN,NY,11201,SISTER,JOAN,GALLAGHER,7186243183,jgallagher@sjhsbridge.org
7/1/1980,BROOKLYN,331300126075,BISHOP LOUGHLIN MEMORIAL HIGH SCHOOL,14,NON-PUBLIC SCHOOLS,9,ROMAN CATHOLIC - BROOKLYN DIOCESE,,,5,Senior High,71,New York City,357 CLERMONT AVE,BROOKLYN,NY,11238,BROTHER,DENNIS,CRONIN,7188572700,dcronin@blmhs.org
7/1/1980,BROOKLYN,331300126117,QUEEN OF ALL SAINTS CATHOLIC ACADEMY,14,NON-PUBLIC SCHOOLS,9,ROMAN CATHOLIC - BROOKLYN DIOCESE,,,1,Elementary,71,New York City,300 VANDERBILT AVE,BROOKLYN,NY,11205,MS.,THERESA,ATTIANESE,7188573114,qas300@aol.com
7/1/2008,BROOKLYN,331300225748,LURIA ACADEMY OF BROOKLYN,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,71,New York City,235 ST MARKS AVE,BROOKLYN,NY,11238,MS.,AMANDA,POGANY,7183983290,amanda@luria-academy.org
7/1/2002,BROOKLYN,331300229955,TALMUD TORAH D'NITRA,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,4,Junior Senior School,71,New York City,1005-07 BEDFORD AVE,BROOKLYN,NY,11205,MR.,JOEL,FISCHER,7185966765,yfnitra@gmail.com
7/1/1980,BROOKLYN,331300435839,BETHEL ELEMENTARY SCHOOL,14,NON-PUBLIC SCHOOLS,1,SEVENTH-DAY ADVENTIST,,,1,Elementary,71,New York City,457 GRAND AVE,BROOKLYN,NY,11238,MS.,CELESTINE,CREIGHTON,7187833630,cecreighton@northeastern.org
7/1/1980,BROOKLYN,331300437669,HANSON PLACE SDA ELEMENTARY SCHOOL,14,NON-PUBLIC SCHOOLS,1,SEVENTH-DAY ADVENTIST,,,1,Elementary,71,New York City,38 LAFAYETTE AVE,BROOKLYN,NY,11217,MS.,PAULINE,EVANS,7186253030,prettysnave@yahoo.com
7/1/1980,BROOKLYN,331300526915,GRACE CHURCH SCHOOL,14,NON-PUBLIC SCHOOLS,6,EPISCOPAL,,,1,Elementary,71,New York City,254 HICKS ST,BROOKLYN,NY,11201,MS.,AMY,MORGANO,7186244030,amorgano@gracechurchschool.org
7/1/1980,BROOKLYN,331300606904,BROOKLYN FRIENDS SCHOOL,14,NON-PUBLIC SCHOOLS,7,QUAKERS,,,6,K-12 School,71,New York City,375 PEARL ST,BROOKLYN,NY,11201,MR.,LARRY,WEISS,7188521029,lweiss@brooklynfriends.org
7/1/1999,BROOKLYN,331300629734,CLARA MUHAMMAD SCHOOL OF MASJID KHALIFAH,14,NON-PUBLIC SCHOOLS,5,ISLAMIC,,,1,Elementary,71,New York City,1174 BEDFORD AVE,BROOKLYN,NY,11216,MS.,DARLENE,BASHIR,7187831279,cmsdbashir@aol.com
7/1/2005,BROOKLYN,331300805300,MT PLEASANT CHRISTIAN ACADEMY,14,NON-PUBLIC SCHOOLS,19,CHRISTIAN FUNDAMENTALIST,,,4,Junior Senior School,71,New York City,344 TOMPKINS AVE,BROOKLYN,NY,11216,MS.,ELAINE,MONESTINE,7187890034,mtpleasantchristianacademy1@yahoo.com
7/1/1998,BROOKLYN,331300859694,PARK SLOPE CHRISTIAN ACADEMY,14,NON-PUBLIC SCHOOLS,2,BAPTIST,,,1,Elementary,71,New York City,98 5TH AVE,BROOKLYN,NY,11217,MS.,STEPHANIE,MCCREE,7186369363,parkslopeacademy@gmail.com
7/1/2000,BROOKLYN,331300860810,COMMUNITY PARTNERSHIP CHARTER SCHOOL,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,1,Elementary,71,New York City,241 EMERSON PL,BROOKLYN,NY,11205,MS.,NATALIE,BLEDMAN,2123189129,nbledman@bwcf.org
7/1/2006,BROOKLYN,331300860893,COMMUNITY ROOTS CHARTER SCHOOL,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,1,Elementary,71,New York City,51 ST EDWARDS ST-3RD FL,BROOKLYN,NY,11205,MS.,ALLISON,KEIL,7188581629,akeil@communityroots.org
7/1/2006,BROOKLYN,331300860901,LEADERSHIP PREPARATORY BEDFORD STUYVESANT CHARTER SCHOOL,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,1,Elementary,71,New York City,141 MACON ST-1ST FL,BROOKLYN,NY,11216,MS.,ISHANI,MEHTA,7186360360,imehta@leadershipprep.org
7/1/2006,BROOKLYN,331300860902,ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,6,K-12 School,71,New York City,510 WAVERLY AVE,BROOKLYN,NY,11238,MR.,THOMAS,KAISER,7186224786,tomkaiser@achievementfirst.org
7/1/2010,BROOKLYN,331300860937,BROOKLYN EAST COLLEGIATE CHARTER SCHOOL,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,1,Elementary,71,New York City,80 UNDERHILL AVE,BROOKLYN,NY,11238,MR.,BILL,COOKE,7182505760,bcooke@brooklyneastcollegiate.org
7/1/2012,BROOKLYN,331300861006,URBAN DOVE TEAM CHARTER SCHOOL,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,5,Senior High,71,New York City,600 LAFAYETTE AVE,BROOKLYN,NY,11216,MR.,AMIT,BAHL,7187838232,abahl@udteam.org
7/1/2013,BROOKLYN,331300861039,SUCCESS ACADEMY CHARTER SCHOOL-FORT GREENE,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,1,Elementary,71,New York City,101 PARK AVE-3RD FL,BROOKLYN,NY,11205,MS.,CANDIDO,BROWN,6467902137,candido.brown@saschools.org
7/1/2013,BROOKLYN,331300861056,UNITY PREPARATORY CHARTER SCHOOL OF BROOKLYN,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,3,Junior High School,71,New York City,432 MONROE ST,BROOKLYN,NY,11221,MR.,JOSHUA,BEAUREGARD,9175840850,jbeauregard@unityprep.org
7/1/2014,BROOKLYN,331300861063,BROOKLYN LABORATORY CHARTER SCHOOL,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,3,Junior High School,71,New York City,240 JAY ST,BROOKLYN,NY,11201,MR.,ERIC,TUCKER,3474298439,eric@brooklynlaboratoryschool.org
7/1/2014,BROOKLYN,331300861066,COMPASS CHARTER SCHOOL,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,1,Elementary,71,New York City,300 ADELPHI-4TH FL,BROOKLYN,NY,11205,MR.,TODD,SUTLER,7183103588,todd@brooklyncompass.org
7/1/2007,BROOKLYN,331300995636,BROOKLYN AUSTISM CENTER ACADEMY,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,7,Special School,71,New York City,111 REMSEN ST,BROOKLYN,NY,11201,MS.,JANA,LEVIN,7185541027,jlevin@brooklynautismcenter.org
7/1/2009,BROOKLYN,331300996002,GREENE HILL SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,New York City,39 ADELPHI ST,BROOKLYN,NY,11205,MS.,DIANA,SCHLESINGER,7182303608,dschlesinger@greenehillschool.org
7/1/2007,BROOKLYN,331300996011,BROOKLYN WALDORF SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,New York City,11 JEFFERSON AVE,BROOKLYN,NY,11238,MS.,MARY,HANDERHAN,7187833270,mary@brooklynwaldorf.org
7/1/2004,BROOKLYN,331300996035,BROOKLYN FREE SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,6,K-12 School,71,New York City,372 CLINTON AVE,BROOKLYN,NY,11238,MS.,LILY,MERCOGLIANO,7184992707,lily@brooklynfreeschool.org
7/1/2012,BROOKLYN,331300996124,THE CO-OP SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,New York City,40 BREVOORT PL,BROOKLYN,NY,11216,MS.,MEREDITH,GRAY,3477213408,meredith@thecoopschool.com
7/1/2013,BROOKLYN,331300996145,"SCIENCE, LANGUAGE AND ARTS INTERNATIONAL SCHOOL",14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,New York City,126 ST FELIX ST,BROOKLYN,NY,11217,MS.,JENNIFER,WILKIN,7186363836,jwilkin@slaschool.org
7/1/2014,BROOKLYN,331300996172,FUSION ACADEMY BROOKLYN,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,4,Junior Senior School,,New York City,1 METRO TECH-STE 1004,BROOKLYN,NY,11201,MS.,POLLY,CHRISTISON,7185223286,pchristison@fusionacademy.com
7/1/1980,BROOKLYN,331300996888,BERKELEY-CARROLL SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,6,K-12 School,71,New York City,181 LINCOLN PL,BROOKLYN,NY,11217,MR.,ROBERT,VITALO,7185346560,rvitalo@berkeleycarroll.org
7/1/1988,BROOKLYN,331300997535,SAINT ANN'S SCHOOL,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,6,K-12 School,71,New York City,129 PIERREPONT ST,BROOKLYN,NY,11201,MR.,VINCENT,TOMPKINS,7185221660,vtompkins@saintannsny.org
7/1/1980,BROOKLYN,331300998049,DILLON CHILD STUDY CENTER,14,NON-PUBLIC SCHOOLS,21,INDEPENDENT,,,1,Elementary,71,New York City,239 VANDERBILT AVE,BROOKLYN,NY,11205,MS.,SUSAN,SHAPIRO,7189405678,sshapiro@sjcny.edu
7/1/1980,BROOKLYN,331400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #14,16,SCHOOL DISTRICTS,1,CITY,1,NEW YORK CITY,,NA,71,New York City,215 HEYWARD ST,BROOKLYN,NY,11206,MS.,ALICJA,WINNICKI,7183027600,awinnic@schools.nyc.gov
7/1/1980,BROOKLYN,331400010016,PS 16 LEONARD DUNKLY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,157 WILSON ST,BROOKLYN,NY,11211,MS.,MARY,RENNY,7187825352,mrenny@schools.nyc.gov
7/1/2003,BROOKLYN,331400010017,PS 17 HENRY D WOODWORTH,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,208 N 5TH ST,BROOKLYN,NY,11211,DR.,ROBERT,MARCHI,7183872929,rmarchi@schools.nyc.gov
7/1/1980,BROOKLYN,331400010018,PS 18 EDWARD BUSH,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,101 MAUJER ST,BROOKLYN,NY,11206,MS.,ALISON,ALEXANDER,7183873241,aalexan4@schools.nyc.gov
7/1/1980,BROOKLYN,331400010023,PS 23 CARTER G WOODSON,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,545 WILLOUGHBY AVE,BROOKLYN,NY,11206,MS.,CELINA,NAPOLITANO,7183870375,cnapoli@schools.nyc.gov
7/1/1980,BROOKLYN,331400010031,PS 31 SAMUEL F DUPONT,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,75 MESEROLE AVE,BROOKLYN,NY,11222,MS.,MARY,SCARLATO,7183838998,mscarla@schools.nyc.gov
7/1/2003,BROOKLYN,331400010034,PS 34 OLIVER H PERRY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,131 NORMAN AVE,BROOKLYN,NY,11222,MR.,CARMEN,ASSELTA,7183895842,casselt@schools.nyc.gov
7/1/1980,BROOKLYN,331400010050,JHS 50 JOHN D WELLS ,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle School,71,New York City,183 S 3RD ST,BROOKLYN,NY,11211,MR.,BENJAMIN,HONOROFF,7183874184,bhonoro@schools.nyc.gov
7/1/1980,BROOKLYN,331400010059,PS 59 WILLIAM FLOYD,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,211 THROOP AVE,BROOKLYN,NY,11206,MS.,DAWN,BEST,7184433600,dbest2@schools.nyc.gov
7/1/1980,BROOKLYN,331400010084,PS 84 JOSE DE DIEGO,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,250 BERRY ST,BROOKLYN,NY,11211,MS.,SEREIDA,RODRIGUEZ,7183848063,srodrig12@schools.nyc.gov
7/1/1980,BROOKLYN,331400010110,PS 110 MONITOR (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,124 MONITOR ST,BROOKLYN,NY,11222,MS.,ANNA,CANO AMATO,7183837600,acanoam@schools.nyc.gov
7/1/1980,BROOKLYN,331400010120,PS 120 CARLOS TAPIA,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,18 BEAVER ST,BROOKLYN,NY,11206,MS.,LIZABETH,CARABALLO,7184551000,lcaraba@schools.nyc.gov
7/1/2003,BROOKLYN,331400010126,JOHN ERICSSON MIDDLE SCHOOL 126,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle School,71,New York City,424 LEONARD ST,BROOKLYN,NY,11222,MS.,MARIA,ORTEGA,7187822527,mortega2@schools.nyc.gov
7/1/1980,BROOKLYN,331400010132,PS 132 CONSELYEA SCHOOL (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,320 MANHATTAN AVE,BROOKLYN,NY,11211,MS.,BETH,LUBECK,7185997301,blubeck@schools.nyc.gov
7/1/2003,BROOKLYN,331400010147,PS 147 ISSAC REMSEN,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,325 BUSHWICK AVE,BROOKLYN,NY,11206,MS.,SANDRA,NOYOLA,7184970326,snoyola@schools.nyc.gov
7/1/1980,BROOKLYN,331400010157,PS/IS 157 BENJAMIN FRANKLIN HEATH AND SCIENCE (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,850 KENT AVE,BROOKLYN,NY,11205,MS.,JULIANA,NOTARO,7186229285,jnotaro2@schools.nyc.gov
7/1/2003,BROOKLYN,331400010196,PS 196 TEN EYCK,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,207 BUSHWICK AVE,BROOKLYN,NY,11206,MS.,JANINE,SANTAROMITA,7184970139,jcolon@schools.nyc.gov
7/1/2003,BROOKLYN,331400010250,PS 250 GEORGE H LINDSEY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,108 MONTROSE AVE,BROOKLYN,NY,11206,MS.,ROSEANN,LACIOPPA,7183840889,rlaciop@schools.nyc.gov
7/1/1980,BROOKLYN,331400010257,PS 257 JOHN F HYLAN,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,60 COOK ST,BROOKLYN,NY,11206,MR.,BRIAN,DE VALE,7183847128,bdevale@schools.nyc.gov
7/1/1980,BROOKLYN,331400010297,PS 297 ABRAHAM STOCKTON,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,700 PARK AVE,BROOKLYN,NY,11206,MR.,JAMES,BROWN,7183884581,jbrown28@schools.nyc.gov
7/1/2003,BROOKLYN,331400010318,IS 318 EUGENO MARIA DE HOSTOS,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle School,71,New York City,101 WALTON ST,BROOKLYN,NY,11206,MS.,LEANDER,WINDLEY,7187820589,lwindle@schools.nyc.gov
7/1/1987,BROOKLYN,331400010319,PS 319,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,360 KEAP ST,BROOKLYN,NY,11211,MS.,ALEYDA,ZAMORA-MARTINEZ,7183881588,azamora@schools.nyc.gov
7/1/2003,BROOKLYN,331400010380,PS 380 JOHN WAYNE ELEMENTARY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,370 MARCY AVE,BROOKLYN,NY,11206,MS.,ELSA,NUNEZ,7183880607,enunez2@schools.nyc.gov
7/1/2012,BROOKLYN,331400010414,BROOKLYN ARBOR ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,New York City,325 S 3RD ST,BROOKLYN,NY,11238,MS.,EVA,IRIZARRY,7189630393,eirizarry3@schools.nyc.gov
7/1/2004,BROOKLYN,331400010577,CONSELYEA PREPARATORY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle School,71,New York City,208 N 5TH ST,BROOKLYN,NY,11211,MS.,MARIA,MASULLO,7184866211,mmasull2@schools.nyc.gov
7/1/2004,BROOKLYN,331400010582,MS 582,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle School,71,New York City,207 BUSHWICK AVE,BROOKLYN,NY,11206,MR.,BRIAN,WALSH,7184568218,bwalsh@schools.nyc.gov
7/1/1980,BROOKLYN,331400011071,JUAN MOREL CAMPOS SECONDARY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,4,Junior Senior School,71,New York City,215 HEYWARD ST,BROOKLYN,NY,11206,MR.,ERIC,FRASER,7183027900,efraser4@schools.nyc.gov
7/1/2005,BROOKLYN,331400011322,FOUNDATIONS ACADEMY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,New York City,70 TOMPKINS AVE,BROOKLYN,NY,11206,MR.,NEIL,MONHEIT,7183025092,nmonheit2@schools.nyc.gov
